week,population,police,crime,emp,un,ymale,white,borough
93,248922,23509.916,563,0.60452324,0.048966039,0.070732392,0.64693427,15
94,248922,23832.5,568,0.60123312,0.074725382,0.09139125,0.64731091,15
95,248922,23507.584,564,0.65492171,0.044058502,0.077745929,0.53471208,15
96,248922,23641.25,639,0.67620492,0.055811353,0.055746946,0.50426644,15
97,248922,25209.584,536,0.60429513,0.085511714,0.043125257,0.58341479,15
98,248922,24042.982,556,0.67721164,0.04079451,0.052201781,0.73280752,15
99,248922,24080.934,529,0.58704078,0.034946702,0.072974667,0.51625186,15
100,248922,24870.666,517,0.60138708,0.050869245,0.062644035,0.51917183,15
101,248922,24224.5,494,0.62315202,0.043238711,0.075840198,0.58915752,15
102,248922,24319.584,488,0.63086784,0.076047696,0.087571256,0.54550356,15
103,248922,23064.584,531,0.61926633,0.051359423,0.067609973,0.57852751,15
104,248922,14606.25,393,0.60503519,0.050729599,0.080651112,0.6111154,15
1,295532,13810,502,0.72248799,0.04402807,0.055466589,0.76963925,16
2,295532,16126.583,452,0.69508851,0.036577728,0.061951436,0.84711814,16
3,295532,16424.666,518,0.71251857,0.046255417,0.081389233,0.79877746,16
4,295532,16407.084,585,0.66438168,0.058373109,0.069212869,0.69130886,16
5,295532,16562.166,519,0.73735571,0.032943331,0.069973953,0.72006643,16
6,295532,16468.25,539,0.73144919,0.050626282,0.047896732,0.71435177,16
7,295532,15962.5,589,0.72856486,0.049086519,0.072315544,0.72884852,16
8,295532,15749.25,507,0.68050677,0.044433951,0.064960174,0.71129918,16
9,295532,16750.75,516,0.65863127,0.040885765,0.07565961,0.6614356,16
10,295532,15824.5,541,0.72792023,0.036218386,0.064777464,0.72665441,16
11,295532,15468.75,523,0.71778637,0.035152763,0.066426121,0.65818852,16
12,295532,15829.5,498,0.71964097,0.03643211,0.044585075,0.75476664,16
13,295532,16663.584,557,0.729011,0.036480445,0.057652134,0.7234509,16
14,295532,16576.334,518,0.74294412,0.051875778,0.074407294,0.76429248,16
15,295532,13102.417,496,0.73709881,0.048504777,0.054222621,0.85335886,16
16,295532,15921.083,527,0.70995367,0.025918057,0.071252607,0.76797968,16
17,295532,16426.75,509,0.7117272,0.03912843,0.0778317,0.71120411,16
18,295532,15561.5,509,0.72197324,0.022420067,0.080445662,0.73886997,16
19,295532,16903.25,489,0.72227752,0.039471965,0.044341087,0.7261306,16
20,295532,17572.834,475,0.72356379,0.040060487,0.055888664,0.74308044,16
21,295532,16793.834,453,0.71179914,0.032012794,0.070186049,0.72106051,16
22,295532,14615.25,476,0.64717317,0.031930737,0.072463855,0.65094692,16
23,295532,16205.633,521,0.71325469,0.03432408,0.085041605,0.68066853,16
24,295532,17370.75,447,0.66834581,0.058138214,0.073837653,0.62906891,16
25,295532,16741.6,455,0.73798174,0.047032889,0.044574607,0.71334547,16
26,295532,16706.916,478,0.70841312,0.041201603,0.04880137,0.70179427,16
27,295532,16321,431,0.70807123,0.05966128,0.061208632,0.73155582,16
28,295532,16157.167,457,0.72320348,0.060392044,0.058519576,0.83104753,16
29,295532,16392,478,0.69805175,0.044461917,0.077513754,0.7905193,16
30,295532,15280.917,445,0.74278849,0.049609441,0.063124463,0.71062964,16
31,295532,15685.917,454,0.71853501,0.030784803,0.075455889,0.71410781,16
32,295532,15676.917,468,0.71767646,0.040678378,0.065290697,0.71363282,16
33,295532,16202.083,500,0.70795977,0.064937845,0.056677837,0.71099848,16
34,295532,14667.5,442,0.73277086,0.02404739,0.063379288,0.73045844,16
35,295532,16817.916,421,0.69436473,0.045215305,0.067241684,0.68438238,16
36,295532,15025,499,0.70210195,0.037001457,0.07371787,0.72183448,16
37,295532,16971.166,489,0.64532864,0.072760828,0.058901209,0.65655351,16
38,295532,17452,523,0.72395092,0.042762961,0.060927119,0.72293866,16
39,295532,17278.666,557,0.70579195,0.053852282,0.059951421,0.70024025,16
40,295532,16798,497,0.71576095,0.056776986,0.051464066,0.77285749,16
41,295532,17314.25,538,0.69955212,0.054894108,0.060967356,0.80730599,16
42,295532,17928.916,520,0.67408156,0.046617679,0.065697394,0.78250813,16
43,295532,17438.75,516,0.73697102,0.040691677,0.062293649,0.68098813,16
44,295532,17612.084,573,0.74527544,0.025308965,0.068705648,0.70946527,16
45,295532,18136.584,588,0.76032346,0.026701184,0.077290349,0.72499317,16
46,295532,18322,479,0.70136935,0.047086891,0.058009062,0.71411586,16
47,295532,18265.5,537,0.74110329,0.029231256,0.087157354,0.74359667,16
48,295532,17529.666,539,0.6642803,0.063708939,0.063730441,0.60502154,16
49,295532,17505.25,527,0.72983384,0.028575595,0.053236738,0.75121677,16
50,295532,17604.416,533,0.65092373,0.055815879,0.06782449,0.58836931,16
51,295532,16475,475,0.72888768,0.047835678,0.061200973,0.75286728,16
52,295532,10820.417,352,0.70453006,0.0393176,0.061019432,0.6918118,16
53,295532,13480.75,468,0.72970331,0.05912073,0.072739907,0.71293736,16
54,295532,16167,558,0.69449401,0.049254511,0.073837779,0.76948041,16
55,295532,16763,554,0.64738238,0.056552574,0.065791786,0.75314391,16
56,295532,17037,544,0.77112651,0.021795709,0.058202095,0.7323522,16
57,295532,17130,544,0.71241009,0.041671623,0.060041595,0.70731324,16
58,295532,16568,495,0.75251621,0.029962715,0.077402249,0.74812895,16
59,295532,16143,536,0.66583109,0.067580707,0.066614695,0.73390466,16
60,295532,16026,453,0.72809178,0.043496788,0.066507526,0.76603168,16
61,295532,16732,523,0.67549521,0.061661743,0.064661406,0.59887338,16
62,295532,16023,507,0.72326887,0.026160913,0.064424478,0.70334405,16
63,295532,16453,527,0.66956681,0.049514294,0.074728303,0.63078868,16
64,295532,15985,509,0.73696423,0.029761903,0.072113454,0.73854226,16
65,295532,11612,535,0.73377675,0.042109802,0.060532998,0.67900425,16
66,295532,15508,485,0.72646511,0.045954186,0.054466415,0.70535296,16
67,295532,17470,477,0.72327805,0.042562936,0.05598817,0.78657615,16
68,295532,17936,481,0.65117711,0.05501562,0.065289862,0.7229901,16
69,295532,18603,531,0.77384412,0.019185277,0.060679302,0.72750765,16
70,295532,15762,510,0.7125777,0.073049523,0.056474786,0.69443184,16
71,295532,18605,519,0.7282396,0.037122566,0.086984389,0.753389,16
72,295532,18121,449,0.65338778,0.054633301,0.054080665,0.69159693,16
73,295532,17767,523,0.7713055,0.038714379,0.062511429,0.75875384,16
74,295532,14860,528,0.6775527,0.05685775,0.076139711,0.58295131,16
75,295532,16926,459,0.73010963,0.031587787,0.05985716,0.6990847,16
76,295532,16814,475,0.66036856,0.056826241,0.051851034,0.61031133,16
77,295532,16811,494,0.75107729,0.02603914,0.076057509,0.75418723,16
78,295532,17347,449,0.73949802,0.045703046,0.063915104,0.62525696,16
79,295532,18460,496,0.72572762,0.050062418,0.048102681,0.71624517,16
80,295532,17284,440,0.7281487,0.047867693,0.058262765,0.83093727,16
81,295532,18031,446,0.68553245,0.073645175,0.079179831,0.72735262,16
82,295532,16997,444,0.71667933,0.042303309,0.071977839,0.70821786,16
83,295532,18529,440,0.68595111,0.089695603,0.043130748,0.66176093,16
84,295532,16742,467,0.71208656,0.057746865,0.074251436,0.70679414,16
85,295532,16644,540,0.66315436,0.055871427,0.065485194,0.71677995,16
86,295532,16012,490,0.72992742,0.043257859,0.06649901,0.76641572,16
87,295532,17400,424,0.68258411,0.068735808,0.077838533,0.58882326,16
88,295532,17203,474,0.72131413,0.044459574,0.059904143,0.71532899,16
89,295532,18081,511,0.68486977,0.062022109,0.057408769,0.62011778,16
90,295532,16871,458,0.74820256,0.051505346,0.090887822,0.7455495,16
91,295532,16417,504,0.71801579,0.061389022,0.066808417,0.66150659,16
92,295532,16892.5,498,0.71416503,0.058268059,0.056362886,0.70883667,16
93,295532,17058.916,566,0.7384457,0.069867365,0.060566392,0.81707478,16
94,295532,17290.084,502,0.67605913,0.070973538,0.075973615,0.72287202,16
95,295532,16893.416,469,0.72422206,0.029733909,0.075317942,0.73913938,16
96,295532,16402.416,529,0.67809421,0.067085683,0.044617433,0.63332313,16
97,295532,18052.75,566,0.74757713,0.048100606,0.052074518,0.70966798,16
98,295532,17553.584,603,0.65115231,0.05715536,0.064780392,0.68393511,16
99,295532,16875.084,538,0.6860317,0.037495226,0.068812005,0.7102533,16
100,295532,17492.584,557,0.70332533,0.057847541,0.071385987,0.59498894,16
101,295532,17983.25,515,0.69485086,0.045296907,0.068531655,0.6936481,16
102,295532,17627.75,548,0.6596185,0.047263894,0.073796399,0.6244517,16
103,295532,16589.75,496,0.77560216,0.039237626,0.096775584,0.73660398,16
104,295532,10780.75,412,0.72826576,0.068213426,0.075711384,0.68720502,16
1,206814,10330.5,275,0.72248799,0.04402807,0.055466589,0.76963925,17
2,206814,12017.417,318,0.69508851,0.036577728,0.061951436,0.84711814,17
3,206814,12361.616,299,0.71251857,0.046255417,0.081389233,0.79877746,17
4,206814,11988.533,269,0.66438168,0.058373109,0.069212869,0.69130886,17
5,206814,11761,263,0.73735571,0.032943331,0.069973953,0.72006643,17
6,206814,11516.75,293,0.73144919,0.050626282,0.047896732,0.71435177,17
7,206814,11544.333,274,0.72856486,0.049086519,0.072315544,0.72884852,17
8,206814,11859.75,269,0.68050677,0.044433951,0.064960174,0.71129918,17
9,206814,12115.5,316,0.65863127,0.040885765,0.07565961,0.6614356,17
10,206814,11930.917,299,0.72792023,0.036218386,0.064777464,0.72665441,17
11,206814,11849.833,298,0.71778637,0.035152763,0.066426121,0.65818852,17
12,206814,11757.5,270,0.71964097,0.03643211,0.044585075,0.75476664,17
13,206814,12108.083,298,0.729011,0.036480445,0.057652134,0.7234509,17
14,206814,12281.75,288,0.74294412,0.051875778,0.074407294,0.76429248,17
15,206814,8989.083,253,0.73709881,0.048504777,0.054222621,0.85335886,17
16,206814,11504.75,280,0.70995367,0.025918057,0.071252607,0.76797968,17
17,206814,12576.75,311,0.7117272,0.03912843,0.0778317,0.71120411,17
18,206814,11206.25,303,0.72197324,0.022420067,0.080445662,0.73886997,17
19,206814,12921.167,311,0.72227752,0.039471965,0.044341087,0.7261306,17
20,206814,13239.917,307,0.72356379,0.040060487,0.055888664,0.74308044,17
21,206814,12779.25,291,0.71179914,0.032012794,0.070186049,0.72106051,17
22,206814,11046.25,300,0.64717317,0.031930737,0.072463855,0.65094692,17
23,206814,11996.417,276,0.71325469,0.03432408,0.085041605,0.68066853,17
24,206814,12708.3,297,0.66834581,0.058138214,0.073837653,0.62906891,17
25,206814,12002.75,280,0.73798174,0.047032889,0.044574607,0.71334547,17
26,206814,12280.5,270,0.70841312,0.041201603,0.04880137,0.70179427,17
27,206814,12342,272,0.70807123,0.05966128,0.061208632,0.73155582,17
28,206814,12452.75,239,0.72320348,0.060392044,0.058519576,0.83104753,17
29,206814,12224,249,0.69805175,0.044461917,0.077513754,0.7905193,17
30,206814,11395.75,266,0.74278849,0.049609441,0.063124463,0.71062964,17
31,206814,11135.5,203,0.71853501,0.030784803,0.075455889,0.71410781,17
32,206814,10846.566,264,0.71767646,0.040678378,0.065290697,0.71363282,17
33,206814,10552,283,0.70795977,0.064937845,0.056677837,0.71099848,17
34,206814,9989.75,288,0.73277086,0.02404739,0.063379288,0.73045844,17
35,206814,11371.417,293,0.69436473,0.045215305,0.067241684,0.68438238,17
36,206814,11044.25,289,0.70210195,0.037001457,0.07371787,0.72183448,17
37,206814,11469.333,269,0.64532864,0.072760828,0.058901209,0.65655351,17
38,206814,10972.667,282,0.72395092,0.042762961,0.060927119,0.72293866,17
39,206814,12129.917,304,0.70579195,0.053852282,0.059951421,0.70024025,17
40,206814,12020.25,266,0.71576095,0.056776986,0.051464066,0.77285749,17
41,206814,11893.75,339,0.69955212,0.054894108,0.060967356,0.80730599,17
42,206814,12411.75,250,0.67408156,0.046617679,0.065697394,0.78250813,17
43,206814,11566,285,0.73697102,0.040691677,0.062293649,0.68098813,17
44,206814,11784.833,297,0.74527544,0.025308965,0.068705648,0.70946527,17
45,206814,12521.25,311,0.76032346,0.026701184,0.077290349,0.72499317,17
46,206814,12715.5,262,0.70136935,0.047086891,0.058009062,0.71411586,17
47,206814,12232.25,245,0.74110329,0.029231256,0.087157354,0.74359667,17
48,206814,12011,285,0.6642803,0.063708939,0.063730441,0.60502154,17
49,206814,12075,270,0.72983384,0.028575595,0.053236738,0.75121677,17
50,206814,11744.25,339,0.65092373,0.055815879,0.06782449,0.58836931,17
51,206814,10889.917,256,0.72888768,0.047835678,0.061200973,0.75286728,17
52,206814,6870.75,206,0.70453006,0.0393176,0.061019432,0.6918118,17
53,206814,9316.5,215,0.72970331,0.05912073,0.072739907,0.71293736,17
54,206814,12661,262,0.69449401,0.049254511,0.073837779,0.76948041,17
55,206814,12326,286,0.64738238,0.056552574,0.065791786,0.75314391,17
56,206814,12109,274,0.77112651,0.021795709,0.058202095,0.7323522,17
57,206814,12116,274,0.71241009,0.041671623,0.060041595,0.70731324,17
58,206814,11696,295,0.75251621,0.029962715,0.077402249,0.74812895,17
59,206814,11105,298,0.66583109,0.067580707,0.066614695,0.73390466,17
60,206814,10863,231,0.72809178,0.043496788,0.066507526,0.76603168,17
61,206814,11356,258,0.67549521,0.061661743,0.064661406,0.59887338,17
62,206814,11647,328,0.72326887,0.026160913,0.064424478,0.70334405,17
63,206814,11947,264,0.66956681,0.049514294,0.074728303,0.63078868,17
64,206814,11712,282,0.73696423,0.029761903,0.072113454,0.73854226,17
65,206814,8828,207,0.73377675,0.042109802,0.060532998,0.67900425,17
66,206814,10906,283,0.72646511,0.045954186,0.054466415,0.70535296,17
67,206814,11871,257,0.72327805,0.042562936,0.05598817,0.78657615,17
68,206814,12372,273,0.65117711,0.05501562,0.065289862,0.7229901,17
69,206814,12530,256,0.77384412,0.019185277,0.060679302,0.72750765,17
70,206814,11215,260,0.7125777,0.073049523,0.056474786,0.69443184,17
71,206814,12815,323,0.7282396,0.037122566,0.086984389,0.753389,17
72,206814,12525,293,0.65338778,0.054633301,0.054080665,0.69159693,17
73,206814,12320,305,0.7713055,0.038714379,0.062511429,0.75875384,17
74,206814,10267,246,0.6775527,0.05685775,0.076139711,0.58295131,17
75,206814,11201,320,0.73010963,0.031587787,0.05985716,0.6990847,17
76,206814,11562,284,0.66036856,0.056826241,0.051851034,0.61031133,17
77,206814,11518,289,0.75107729,0.02603914,0.076057509,0.75418723,17
78,206814,11283,276,0.73949802,0.045703046,0.063915104,0.62525696,17
79,206814,13173,264,0.72572762,0.050062418,0.048102681,0.71624517,17
80,206814,12907,277,0.7281487,0.047867693,0.058262765,0.83093727,17
81,206814,12295,295,0.68553245,0.073645175,0.079179831,0.72735262,17
82,206814,11172,245,0.71667933,0.042303309,0.071977839,0.70821786,17
83,206814,11363,241,0.68595111,0.089695603,0.043130748,0.66176093,17
84,206814,11046,224,0.71208656,0.057746865,0.074251436,0.70679414,17
85,206814,10626,265,0.66315436,0.055871427,0.065485194,0.71677995,17
86,206814,10705,237,0.72992742,0.043257859,0.06649901,0.76641572,17
87,206814,11227,234,0.68258411,0.068735808,0.077838533,0.58882326,17
88,206814,11474,258,0.72131413,0.044459574,0.059904143,0.71532899,17
89,206814,12775,261,0.68486977,0.062022109,0.057408769,0.62011778,17
90,206814,12613,252,0.74820256,0.051505346,0.090887822,0.7455495,17
91,206814,12190,297,0.71801579,0.061389022,0.066808417,0.66150659,17
92,206814,12219,247,0.71416503,0.058268059,0.056362886,0.70883667,17
93,206814,12095.75,290,0.7384457,0.069867365,0.060566392,0.81707478,17
94,206814,12306,284,0.67605913,0.070973538,0.075973615,0.72287202,17
95,206814,11577,263,0.72422206,0.029733909,0.075317942,0.73913938,17
96,206814,12026.667,288,0.67809421,0.067085683,0.044617433,0.63332313,17
97,206814,13063.167,303,0.74757713,0.048100606,0.052074518,0.70966798,17
98,206814,12734.25,282,0.65115231,0.05715536,0.064780392,0.68393511,17
99,206814,12659.75,300,0.6860317,0.037495226,0.068812005,0.7102533,17
100,206814,13461.5,228,0.70332533,0.057847541,0.071385987,0.59498894,17
101,206814,12638.75,272,0.69485086,0.045296907,0.068531655,0.6936481,17
102,206814,13064.25,323,0.6596185,0.047263894,0.073796399,0.6244517,17
103,206814,11929.5,299,0.77560216,0.039237626,0.096775584,0.73660398,17
104,206814,7132.25,211,0.72826576,0.068213426,0.075711384,0.68720502,17
1,263464,20688,488,0.72248799,0.04402807,0.055466589,0.76963925,18
2,263464,25377.467,517,0.69508851,0.036577728,0.061951436,0.84711814,18
3,263464,26196,510,0.71251857,0.046255417,0.081389233,0.79877746,18
4,263464,25460.416,489,0.66438168,0.058373109,0.069212869,0.69130886,18
5,263464,24356.967,561,0.73735571,0.032943331,0.069973953,0.72006643,18
6,263464,24778.916,622,0.73144919,0.050626282,0.047896732,0.71435177,18
7,263464,24890.449,536,0.72856486,0.049086519,0.072315544,0.72884852,18
8,263464,25254.084,580,0.68050677,0.044433951,0.064960174,0.71129918,18
9,263464,24635.334,533,0.65863127,0.040885765,0.07565961,0.6614356,18
10,263464,24600.666,594,0.72792023,0.036218386,0.064777464,0.72665441,18
11,263464,24472.25,605,0.71778637,0.035152763,0.066426121,0.65818852,18
12,263464,26114.416,562,0.71964097,0.03643211,0.044585075,0.75476664,18
13,263464,26886,530,0.729011,0.036480445,0.057652134,0.7234509,18
14,263464,24332,543,0.74294412,0.051875778,0.074407294,0.76429248,18
15,263464,18809.75,524,0.73709881,0.048504777,0.054222621,0.85335886,18
16,263464,24795.666,573,0.70995367,0.025918057,0.071252607,0.76797968,18
17,263464,25708.25,608,0.7117272,0.03912843,0.0778317,0.71120411,18
18,263464,24099.5,571,0.72197324,0.022420067,0.080445662,0.73886997,18
19,263464,25787.334,615,0.72227752,0.039471965,0.044341087,0.7261306,18
20,263464,26545.5,631,0.72356379,0.040060487,0.055888664,0.74308044,18
21,263464,25525.25,607,0.71179914,0.032012794,0.070186049,0.72106051,18
22,263464,22572.084,558,0.64717317,0.031930737,0.072463855,0.65094692,18
23,263464,24597.25,610,0.71325469,0.03432408,0.085041605,0.68066853,18
24,263464,26682.084,594,0.66834581,0.058138214,0.073837653,0.62906891,18
25,263464,25612.916,598,0.73798174,0.047032889,0.044574607,0.71334547,18
26,263464,24552.867,609,0.70841312,0.041201603,0.04880137,0.70179427,18
27,263464,25156.5,587,0.70807123,0.05966128,0.061208632,0.73155582,18
28,263464,25593.916,532,0.72320348,0.060392044,0.058519576,0.83104753,18
29,263464,25336.666,587,0.69805175,0.044461917,0.077513754,0.7905193,18
30,263464,25335.5,564,0.74278849,0.049609441,0.063124463,0.71062964,18
31,263464,24460.166,514,0.71853501,0.030784803,0.075455889,0.71410781,18
32,263464,24193.75,546,0.71767646,0.040678378,0.065290697,0.71363282,18
33,263464,23819.5,535,0.70795977,0.064937845,0.056677837,0.71099848,18
34,263464,23499.584,556,0.73277086,0.02404739,0.063379288,0.73045844,18
35,263464,26083.25,486,0.69436473,0.045215305,0.067241684,0.68438238,18
36,263464,24154.584,552,0.70210195,0.037001457,0.07371787,0.72183448,18
37,263464,25484.584,567,0.64532864,0.072760828,0.058901209,0.65655351,18
38,263464,24383.416,521,0.72395092,0.042762961,0.060927119,0.72293866,18
39,263464,24960.166,534,0.70579195,0.053852282,0.059951421,0.70024025,18
40,263464,24637.416,519,0.71576095,0.056776986,0.051464066,0.77285749,18
41,263464,24154.5,547,0.69955212,0.054894108,0.060967356,0.80730599,18
42,263464,25010.75,539,0.67408156,0.046617679,0.065697394,0.78250813,18
43,263464,24264.75,555,0.73697102,0.040691677,0.062293649,0.68098813,18
44,263464,24561.584,542,0.74527544,0.025308965,0.068705648,0.70946527,18
45,263464,25195.416,530,0.76032346,0.026701184,0.077290349,0.72499317,18
46,263464,27020.916,574,0.70136935,0.047086891,0.058009062,0.71411586,18
47,263464,26115.551,527,0.74110329,0.029231256,0.087157354,0.74359667,18
48,263464,25557.5,521,0.6642803,0.063708939,0.063730441,0.60502154,18
49,263464,25082.75,518,0.72983384,0.028575595,0.053236738,0.75121677,18
50,263464,25275,521,0.65092373,0.055815879,0.06782449,0.58836931,18
51,263464,23970,433,0.72888768,0.047835678,0.061200973,0.75286728,18
52,263464,15710.017,351,0.70453006,0.0393176,0.061019432,0.6918118,18
53,263464,19614.084,449,0.72970331,0.05912073,0.072739907,0.71293736,18
54,263464,24799,466,0.69449401,0.049254511,0.073837779,0.76948041,18
55,263464,25391,474,0.64738238,0.056552574,0.065791786,0.75314391,18
56,263464,25624,521,0.77112651,0.021795709,0.058202095,0.7323522,18
57,263464,24759,552,0.71241009,0.041671623,0.060041595,0.70731324,18
58,263464,24824,532,0.75251621,0.029962715,0.077402249,0.74812895,18
59,263464,23140,497,0.66583109,0.067580707,0.066614695,0.73390466,18
60,263464,23432,478,0.72809178,0.043496788,0.066507526,0.76603168,18
61,263464,23862,511,0.67549521,0.061661743,0.064661406,0.59887338,18
62,263464,24730,535,0.72326887,0.026160913,0.064424478,0.70334405,18
63,263464,24955,515,0.66956681,0.049514294,0.074728303,0.63078868,18
64,263464,25588,557,0.73696423,0.029761903,0.072113454,0.73854226,18
65,263464,19056,535,0.73377675,0.042109802,0.060532998,0.67900425,18
66,263464,22295,515,0.72646511,0.045954186,0.054466415,0.70535296,18
67,263464,23383,484,0.72327805,0.042562936,0.05598817,0.78657615,18
68,263464,24556,473,0.65117711,0.05501562,0.065289862,0.7229901,18
69,263464,24058,540,0.77384412,0.019185277,0.060679302,0.72750765,18
70,263464,20988,585,0.7125777,0.073049523,0.056474786,0.69443184,18
71,263464,24685,589,0.7282396,0.037122566,0.086984389,0.753389,18
72,263464,24043,618,0.65338778,0.054633301,0.054080665,0.69159693,18
73,263464,23766,583,0.7713055,0.038714379,0.062511429,0.75875384,18
74,263464,20925,581,0.6775527,0.05685775,0.076139711,0.58295131,18
75,263464,23949,560,0.73010963,0.031587787,0.05985716,0.6990847,18
76,263464,24160,624,0.66036856,0.056826241,0.051851034,0.61031133,18
77,263464,23665,581,0.75107729,0.02603914,0.076057509,0.75418723,18
78,263464,23082,589,0.73949802,0.045703046,0.063915104,0.62525696,18
79,263464,26785,583,0.72572762,0.050062418,0.048102681,0.71624517,18
80,263464,25959,603,0.7281487,0.047867693,0.058262765,0.83093727,18
81,263464,25260,534,0.68553245,0.073645175,0.079179831,0.72735262,18
82,263464,23594,561,0.71667933,0.042303309,0.071977839,0.70821786,18
83,263464,24447,516,0.68595111,0.089695603,0.043130748,0.66176093,18
84,263464,23094,524,0.71208656,0.057746865,0.074251436,0.70679414,18
85,263464,23568,507,0.66315436,0.055871427,0.065485194,0.71677995,18
86,263464,22600,562,0.72992742,0.043257859,0.06649901,0.76641572,18
87,263464,24422,514,0.68258411,0.068735808,0.077838533,0.58882326,18
88,263464,22293,564,0.72131413,0.044459574,0.059904143,0.71532899,18
89,263464,24616,546,0.68486977,0.062022109,0.057408769,0.62011778,18
90,263464,23593,552,0.74820256,0.051505346,0.090887822,0.7455495,18
91,263464,23913,578,0.71801579,0.061389022,0.066808417,0.66150659,18
92,263464,24050.482,572,0.71416503,0.058268059,0.056362886,0.70883667,18
93,263464,24215.834,554,0.7384457,0.069867365,0.060566392,0.81707478,18
94,263464,24692,540,0.67605913,0.070973538,0.075973615,0.72287202,18
95,263464,23689.25,521,0.72422206,0.029733909,0.075317942,0.73913938,18
96,263464,24402.25,499,0.67809421,0.067085683,0.044617433,0.63332313,18
97,263464,24900.334,531,0.74757713,0.048100606,0.052074518,0.70966798,18
98,263464,24694.834,581,0.65115231,0.05715536,0.064780392,0.68393511,18
99,263464,24530,477,0.6860317,0.037495226,0.068812005,0.7102533,18
100,263464,25249.334,484,0.70332533,0.057847541,0.071385987,0.59498894,18
101,263464,24138.916,519,0.69485086,0.045296907,0.068531655,0.6936481,18
102,263464,25046.334,519,0.6596185,0.047263894,0.073796399,0.6244517,18
103,263464,24309.75,565,0.77560216,0.039237626,0.096775584,0.73660398,18
104,263464,16249.25,423,0.72826576,0.068213426,0.075711384,0.68720502,18
1,214403,19382.666,489,0.69931257,0.055706903,0.07619147,0.71940374,19
2,214403,23452.084,520,0.67117232,0.048527505,0.087027185,0.62423885,19
3,214403,22623.166,532,0.67793506,0.061527666,0.070533462,0.64231122,19
4,214403,21828.084,471,0.66553849,0.068132237,0.091269724,0.56081074,19
5,214403,22110.75,565,0.56599742,0.081261672,0.059532747,0.52081382,19
6,214403,22414.334,576,0.65516323,0.060367372,0.052752685,0.65107507,19
7,214403,21494.834,521,0.63793564,0.074774444,0.10609662,0.76670098,19
8,214403,21044.75,527,0.61349183,0.046931159,0.03134032,0.58756179,19
9,214403,20987.916,504,0.64084208,0.041884463,0.079565823,0.46312574,19
10,214403,20753.916,568,0.6299116,0.056873627,0.047608454,0.6372568,19
11,214403,20837,535,0.61911047,0.079837143,0.07316041,0.6012876,19
12,214403,20941.334,504,0.60137135,0.056197092,0.044688657,0.5373885,19
13,214403,21070.834,502,0.64510328,0.068087108,0.087095805,0.63874418,19
14,214403,20040.5,510,0.72310507,0.045560144,0.061491754,0.73525661,19
15,214403,18517.783,497,0.69092172,0.042220645,0.095628053,0.61782062,19
16,214403,21777.334,485,0.66404653,0.067693651,0.10451576,0.56810844,19
17,214403,22484,555,0.59155923,0.06610468,0.088108346,0.53905362,19
18,214403,19610.5,510,0.57167757,0.085682981,0.064197108,0.49946806,19
19,214403,21840.5,533,0.67091739,0.078320242,0.037772071,0.64493662,19
20,214403,22129.916,530,0.62742692,0.077079095,0.096353926,0.68391377,19
21,214403,21966.834,569,0.56242853,0.058356091,0.050282869,0.55294615,19
22,214403,20443,521,0.60472542,0.044581994,0.073229983,0.51145262,19
23,214403,21337.084,546,0.71684551,0.04424214,0.060698837,0.68756562,19
24,214403,23013.783,564,0.61788952,0.064013727,0.06707073,0.59911919,19
25,214403,22163.834,549,0.58157659,0.081252471,0.047610667,0.52923638,19
26,214403,21789.75,531,0.62230229,0.074782841,0.069124758,0.58252966,19
27,214403,21513.666,519,0.69776106,0.086548977,0.072573297,0.71873838,19
28,214403,22184.166,599,0.66326606,0.046669848,0.083489619,0.62662351,19
29,214403,22466.666,534,0.63875693,0.09057565,0.11511809,0.61073929,19
30,214403,20092.633,502,0.5977726,0.092210479,0.077749558,0.57483274,19
31,214403,19531.916,486,0.57348573,0.071053177,0.061159603,0.49311814,19
32,214403,19078.584,523,0.67210543,0.052476224,0.061927587,0.59509999,19
33,214403,20868.416,570,0.64888042,0.07153599,0.079931073,0.70178562,19
34,214403,20371.084,483,0.6170693,0.039596375,0.076757252,0.50664622,19
35,214403,23642,476,0.5598107,0.074968822,0.080901317,0.45303288,19
36,214403,21011.75,522,0.67203814,0.093204223,0.064676009,0.6710189,19
37,214403,21018.5,517,0.61946815,0.048535202,0.056942701,0.60346693,19
38,214403,21725.75,477,0.5898661,0.064819887,0.041043859,0.52890062,19
39,214403,22193.166,513,0.63373351,0.075470194,0.060837023,0.64059561,19
40,214403,21967.25,539,0.65515685,0.053550482,0.078798927,0.6984868,19
41,214403,22174.916,547,0.65565103,0.044320066,0.074797213,0.61219299,19
42,214403,22792.166,469,0.59586132,0.05005106,0.10858886,0.63542008,19
43,214403,21304.166,491,0.58569276,0.067632399,0.078795321,0.54889745,19
44,214403,20609.666,575,0.62099999,0.08092732,0.061041214,0.58309716,19
45,214403,22074.416,493,0.65134686,0.053150121,0.074852392,0.5993914,19
46,214403,22140.916,505,0.67812878,0.048661761,0.059563924,0.68146485,19
47,214403,20762.416,472,0.56193399,0.061620049,0.098082051,0.47795951,19
48,214403,21567,489,0.54636639,0.071563095,0.095700972,0.48374867,19
49,214403,21838.916,494,0.66569591,0.10711912,0.061870076,0.65846765,19
50,214403,21461.084,445,0.62107736,0.053209368,0.077471375,0.65464461,19
51,214403,20707.25,441,0.61127037,0.062272087,0.048138086,0.54790461,19
